"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Cloud Computing Infrastructure for Biological Echo-Systems","J. Balasooriya","School of Computing, Informatics, and Decision Systems Engineering, Arizona State University, Tempe, AZ, USA",2010 IEEE 3rd International Conference on Cloud Computing,"26 Aug 2010","2010","","","526","527","The Biological applications such as Gene and Protein analysis integrate and analyze biological data for the research in many bioinformatics and other bio related fields. Such applications are used under many large scale scientific applications and help in computing, integrating data, execute the analysis, automate the process by using information retrieved by different tasks and computational procedures to assist the scientists in scientific discovery and data distribution. Grid based and/or web based scientific workflow tools are used for bioinformatics related complex research to make scientists' and researchers' work easier. On average, scientists spend about 80% of their time assembling data to prepare for analysis. This is due largely in part to the fact that many of these resources required for data processing must be gathered from an external source. The best of these resources, however, are scattered across the globe. They are hosted at universities, institutes, and laboratories throughout the world. To bring all of these resources together by hiding system, network, and application level heterogeneity issues are challenging.","2159-6190","978-1-4244-8207-8","10.1109/CLOUD.2010.80","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5558018","Cloud Computing;Biologocal Cloud Systems","Clouds;Biology;Computer architecture;Cloud computing;Software;Ecosystems;Hardware","","3","","2","IEEE","26 Aug 2010","5-10 July 2010","5-10 July 2010","IEEE","IEEE Conferences"
"Cloud Bursting Scheduler for Cost Efficiency","Y. C. Lee; B. Lian","Department of Computing, Macquarie University, Sydney, Australia; NSW 2006, University of Sydney, Australia",2017 IEEE 10th International Conference on Cloud Computing (CLOUD),"11 Sep 2017","2017","","","774","777","Clouds have been increasingly adopted due to primarily their elasticity and pay-as-you-go (PAYG) pricing. While many organizations outsource the entire ICT solution to public clouds like Amazon Web Services Elastic Compute Cloud (EC2), others consider occasional workload offloading (cloud bursting) due to various reasons including governance and security. In this paper, we present Cloud Bursting Scheduler (CBS), a new cloud bursting algorithm. CBS explicitly takes into account cost factors of private in-house system (or private cloud) and public cloud. In particular, CBS attempts to optimize the cost to performance ratio by offloading jobs to public cloud explicitly taking into account time-varying electricity rates with private clouds and the timeinvariant rental rate of many public clouds. Based on simulation results obtained using real workload traces, CBS saves costs of running workloads by 55% and 12% compared with costs of cloud sourcing and private cloud, respectively. It also improves resource utilization (to 89%) by judiciously (de)activating inhouse resources and dynamically provisioning cloud resources.","2159-6190","978-1-5386-1993-3","10.1109/CLOUD.2017.112","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8030670","Cloud computing;cloud bursting;cost efficiency;scheduling;energy efficiency","Cloud computing;Resource management;Program processors;Processor scheduling;Servers;Random access memory;Dynamic scheduling","","14","","16","IEEE","11 Sep 2017","25-30 June 2017","25-30 June 2017","IEEE","IEEE Conferences"
"Towards a Stakeholder-Oriented Taxonomical Approach for Secure Cloud Computing","A. Abuhussein; H. Bedi; S. Shiva","Computer Science Department, The University of Memphis, Memphis, USA; Computer Science Department, The University of Memphis, Memphis, USA; Computer Science Department, The University of Memphis, Memphis, USA",2013 IEEE Sixth International Conference on Cloud Computing,"17 Feb 2014","2013","","","958","959","The emerging paradigm of cloud computing (CC) arises security risks that adversely impact its different stakeholders. The widespread deployment and service models of CC in addition to the wide variety of stakeholders make it difficult to guarantee privacy and security. This work-in-progress paper proposes a stakeholder-oriented taxonomical approach that determines the security and privacy issues for various CC models from a stakeholder's perspective. It recommends a comprehensive list of security and privacy attributes that are related to these issues. The goal is to provide stakeholders with the security issues associated with their interaction with the cloud. This will assist every stakeholder of a CC model in identifying the security and privacy concerns that are pertinent to them, based on the service and deployment model they use. This will help promote security and privacy among the stakeholders and refute their fears from utilizing this emerging technology.","2159-6190","978-0-7695-5028-2","10.1109/CLOUD.2013.132","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6740258","cloud computing;cloud computing security;taxonomy;cloud stakeholders;cloud privacy;service models","Security;Privacy;Taxonomy;Cloud computing;Computational modeling;Government;Communities","","3","","6","IEEE","17 Feb 2014","28 June-3 July 2013","28 June-3 July 2013","IEEE","IEEE Conferences"
"Hybrid Cloud Energy Management for Edge Computing","M. -Y. Wu; C. -J. Tsai; W. -T. Su; S. Ciou; Y. -S. Lee; C. -H. Lee","Cloud Computing Laboratory Chunghwa Telecom Laboratories, Taoyuan City, Taiwan R.O.C; Cloud Computing Laboratory Chunghwa Telecom Laboratories, Taoyuan City, Taiwan R.O.C; Cloud Computing Laboratory Chunghwa Telecom Laboratories, Taoyuan City, Taiwan R.O.C; Cloud Computing Laboratory Chunghwa Telecom Laboratories, Taoyuan City, Taiwan R.O.C; Cloud Computing Laboratory Chunghwa Telecom Laboratories, Taoyuan City, Taiwan R.O.C; Cloud Computing Laboratory Chunghwa Telecom Laboratories, Taoyuan City, Taiwan R.O.C",2023 International Conference on Consumer Electronics - Taiwan (ICCE-Taiwan),"31 Aug 2023","2023","","","143","144","Recently, many service providers or telecom operators are offering hybrid cloud services with edge computing to consumers, such as gaming, streaming, and manufacturing. However, the energy management of data centers is emphasized for enterprises in global ESG policy. Therefore, we propose the energy management architecture for hybrid cloud with edge computing which includes physical and virtual resources. In addition, we also propose the energy saving policy to improve resource utilization and cooling efficiency.","2575-8284","979-8-3503-2417-4","10.1109/ICCE-Taiwan58799.2023.10226741","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10226741","Energy Management;Hybrid Cloud;Edge Computing","Cloud computing;Data centers;Cooling;Computer architecture;Telecommunications;Manufacturing;Resource management","","5","","6","IEEE","31 Aug 2023","17-19 July 2023","17-19 July 2023","IEEE","IEEE Conferences"
"Cloud Migration: A Case Study of Migrating an Enterprise IT System to IaaS","A. Khajeh-Hosseini; D. Greenwood; I. Sommerville","Cloud Computing Co-laboratory, School of Computer Science, University of Saint Andrews, UK; Cloud Computing Co-laboratory, School of Computer Science, University of Saint Andrews, UK; Cloud Computing Co-laboratory, School of Computer Science, University of Saint Andrews, UK",2010 IEEE 3rd International Conference on Cloud Computing,"26 Aug 2010","2010","","","450","457","This case study illustrates the potential benefits and risks associated with the migration of an IT system in the oil & gas industry from an in-house data center to Amazon EC2 from a broad variety of stakeholder perspectives across the enterprise, thus transcending the typical, yet narrow, financial and technical analysis offered by providers. Our results show that the system infrastructure in the case study would have cost 37% less over 5 years on EC2, and using cloud computing could have potentially eliminated 21% of the support calls for this system. These findings seem significant enough to call for a migration of the system to the cloud but our stakeholder impact analysis revealed that there are significant risks associated with this. Whilst the benefits of using the cloud are attractive, we argue that it is important that enterprise decision-makers consider the overall organizational implications of the changes brought about with cloud computing to avoid implementing local optimizations at the cost of organization-wide performance.","2159-6190","978-1-4244-8207-8","10.1109/CLOUD.2010.37","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5557962","Enterprise cloud computing;cloud migration;cloud adoption;IaaS;organizational change","Clouds;Companies;Cloud computing;Servers;Databases;Interviews;Maintenance engineering","","181","4","18","IEEE","26 Aug 2010","5-10 July 2010","5-10 July 2010","IEEE","IEEE Conferences"
"SciCloud: Scientific Computing on the Cloud","S. Srirama; O. Batrashev; E. Vainikko","Distributed Systems Group, Institute of Computer Science, University of Tartu, Tartu, Estonia; Distributed Systems Group, Institute of Computer Science, University of Tartu, Tartu, Estonia; Distributed Systems Group, Institute of Computer Science, University of Tartu, Tartu, Estonia","2010 10th IEEE/ACM International Conference on Cluster, Cloud and Grid Computing","24 Jun 2010","2010","","","579","580","SciCloud is a project studying the scope of establishing private clouds at universities. With these clouds, researchers can efficiently use the already existing resources in solving computationally intensive scientific, mathematical, and academic problems. The project established a Eucalyptus based private cloud and developed several customized images that can be used in solving problems from mobile web services, distributed computing and bio-informatics domains. The poster demonstrates the SciCloud and reveals two applications that are benefiting from the setup along with our research scope and results in scientific computing.","","978-1-4244-6988-8","10.1109/CCGRID.2010.56","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5493427","Cloud computing;scientific computing;GRID;mobile web services;Mobile Host;Eucalyptus","Scientific computing;Cloud computing;Mobile computing;Web services;Grid computing;Distributed computing;Virtual machining;Computer networks;Project management;Clustering algorithms","","30","","9","IEEE","24 Jun 2010","17-20 May 2010","17-20 May 2010","IEEE","IEEE Conferences"
"Multi-Objective Resource Mapping and Allocation for Volunteer Cloud Computing","T. Mengistu; D. Che; S. Lu","Department of Computer Science, Southern Illinois University, Carbondale, Illinois, USA; Department of Computer Science, Southern Illinois University, Carbondale, Illinois, USA; Department of Computer Science, Wayne State University, Michigan, U.S.A.",2019 IEEE 12th International Conference on Cloud Computing (CLOUD),"29 Aug 2019","2019","","","344","348","Although Virtual Machine placement has been extensively researched in traditional Cloud Computing environments, it remains an open challenging problem for Volunteer Cloud Computing, which exhibits several divergent characteristics, including intermittent availability of nodes and unreliable infrastructure. In this paper, we model the Virtual Machine placement problem in Volunteer Cloud Computing as a bounded 0-1 multi-dimensional knapsack problem and develop three heuristic based algorithms to meet the objectives and constraints specific to Volunteer Cloud Computing. Empirical evidences on a real Volunteer Cloud Computing test-bed show the competitive performance results of these algorithms.","2159-6190","978-1-7281-2705-7","10.1109/CLOUD.2019.00063","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8814563","Volunteer Cloud Computing;VM Scheduling;cuCloud;NP-hard Problem;Knapsack Problem","Cloud computing;Reliability;Mathematical model;Virtual machining;Resource management;Scheduling algorithms;Computational modeling","","8","","9","IEEE","29 Aug 2019","8-13 July 2019","8-13 July 2019","IEEE","IEEE Conferences"
"Inter-cloud Media Storage and Media Cloud Architecture for Inter-cloud Communication","M. Aazam; E. N. Huh","Computer Engineering Department, Kyung Hee University, Suwon, South Korea; Computer Engineering Department, Kyung Hee University, Suwon, South Korea",2014 IEEE 7th International Conference on Cloud Computing,"4 Dec 2014","2014","","","982","985","The rapid increase in digital content, specially multimedia, calls now for standardization of Media Cloud and Inter-Cloud computing, for better provisioning of services. Inter-Cloud computing faces some key challenges in terms of handling multimedia, which are discussed in this paper along with our research status towards their solutions. We also present Inter-Cloud basic architecture and Media Cloud storage design considerations. Some key findings on storage heterogeneity are also part of this paper.","2159-6190","978-1-4799-5063-8","10.1109/CLOUD.2014.151","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6973857","Inter-cloud computing;media cloud;cloud federation;cloud storage","Cloud computing;Media;Protocols;Computer architecture;Multimedia communication;Resource description framework","","10","","10","IEEE","4 Dec 2014","27 June-2 July 2014","27 June-2 July 2014","IEEE","IEEE Conferences"
"On Service Level Agreement Assurance in Cloud Computing Data Centers","A. A. Zainelabden; A. Ibrahim; D. Kliazovich; P. Bouvry","Faculty of Science Technology and Communications, University of Luxembourg, Luxembourg City, Luxembourg; Faculty of Science Technology and Communications, University of Luxembourg, Luxembourg City, Luxembourg; Faculty of Science Technology and Communications, University of Luxembourg, Luxembourg City, Luxembourg; Faculty of Science Technology and Communications, University of Luxembourg, Luxembourg City, Luxembourg",2016 IEEE 9th International Conference on Cloud Computing (CLOUD),"19 Jan 2017","2016","","","921","926","Cloud computing uses Internet data centers to host applications and data storage. Cloud computing resources and services are offered to customers on pay-per-use model while the quality of the offered resources and services are defined using service level agreements also known as SLAs. Unfortunately, there is no standard mechanism to verify and assure that services delivered by the cloud provider satisfy the SLA agreement in an automatic way. To fill this gap we propose a framework for SLA assurance, which can be used by both cloud providers and cloud users. The proposed framework assesses performance of cloud applications with and without introducing system and component failures and then helps to resolve or mitigate failures to assure the required quality of cloud applications. The evaluation results obtained through simulations and using testbed experiments demonstrate good agreement with the design objectives.","2159-6190","978-1-5090-2619-7","10.1109/CLOUD.2016.0137","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7820374","Cloud Computing;Service Level Agreement;SLA Assurance;Data Centers;Simulation;Virtual Machine Migration","Cloud computing;Bandwidth;Redundancy;Time factors;Hardware;Delays","","3","","10","IEEE","19 Jan 2017","27 June-2 July 2016","27 June-2 July 2016","IEEE","IEEE Conferences"
"Key consideration factors of adopting cloud computing for science","C. -L. Yang; B. -N. Hwang; B. J. C. Yuan","Institute of Management of Technology, National Chiao-Tung University, Hsinchu, Taiwan; Graduate Institute of Business Administration, National Yunlin University of Science and Technology, Yunlin, Taiwan; Institute of Management of Technology, National Chiao-Tung University, Hsinchu, Taiwan",4th IEEE International Conference on Cloud Computing Technology and Science Proceedings,"4 Feb 2013","2012","","","597","600","The scientific projects are characterized of requiring high performance computing resources, complex configuration environment, and massive storage. Compared with the traditional grid computing that has been employed by scientific projects for decades, the emerging cloud computing technology offers scientists an alternative of acceptable computing performance and massive storage required with lower infrastructure construction cost and more elastic and flexible system extendibility. Despite these enticing benefits and growing interest of exercising science cloud, there exist uncertainties and challenges that barricade the wide adoption of cloud computing in the scientific field. The goal of this paper is to identify the key consideration factors of adopting cloud computing for science and explore the interrelationship among them. We first developed a comprehensive hierarchy of consideration factors comprising four dimensions and ten underlying factors. Subsequently, we conducted an in-depth survey and interview of 22 domain experts who were actively involved in constructing Taiwan national science clouds. The surveyed data was finally analyzed by employing Decision Making Trial and Evaluation Laboratory (DEMATEL) technique to explore the influential network relationship of these consideration factors. Our findings suggest that Cost, Networking, and Elasticity are the top three dominant factors influencing the adoption of cloud computing for science.","","978-1-4673-4510-1","10.1109/CloudCom.2012.6427610","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6427610","cloud computing;science cloud;technology adoption;decision making trial and evaluation laboratory (DEMATEL)","Cloud computing;Clouds;Elasticity;Conferences;Scientific computing;High performance computing;Availability","","12","","16","IEEE","4 Feb 2013","3-6 Dec. 2012","3-6 Dec. 2012","IEEE","IEEE Conferences"
"Towards Migratable Elastic Virtual Clusters on Hybrid Clouds","A. Calatrava; G. Moltó; E. Romero; M. Caballer; C. de Alfonso","Instituto de Instrumentación para Imagen Molecular (13M), Centro mixto CSIC-Universitat Politècnica de València-CIEMAT Camino de Vera s/n, Valencia, España; Instituto de Instrumentación para Imagen Molecular (13M), Centro mixto CSIC-Universitat Politècnica de València-CIEMAT Camino de Vera s/n, Valencia, España; Instituto de Instrumentación para Imagen Molecular (13M), Centro mixto CSIC-Universitat Politècnica de València-CIEMAT Camino de Vera s/n, Valencia, España; Instituto de Instrumentación para Imagen Molecular (13M), Centro mixto CSIC-Universitat Politècnica de València-CIEMAT Camino de Vera s/n, Valencia, España; Instituto de Instrumentación para Imagen Molecular (13M), Centro mixto CSIC-Universitat Politècnica de València-CIEMAT Camino de Vera s/n, Valencia, España",2015 IEEE 8th International Conference on Cloud Computing,"20 Aug 2015","2015","","","1013","1016","This paper describes the research work in the context of the CLUVIEM project towards achieving migratable, self-managed virtual elastic clusters on hybrid Cloud infrastructures. These virtual clusters can span across on-premises and public Cloud infrastructures thus leveraging hybrid Cloud platforms. They are elastic since working nodes are automatically provisioned and relinquished to dynamically adapt the capacity of the virtual cluster (in terms of number of nodes) according to the current workload. They are self-managed since the elasticity rules are managed via the head node without requiring any external software entity for monitoring and deciding when to scale in and out. Finally, they are migratable since they consider both application migration, via application check pointing, and infrastructure migration, by cloning infrastructures across multi-Clouds. These features introduce unprecedented flexibility for cost-effective cluster-based computing with minimal impact for cluster users. The paper summarises the current state of developments and future roads to achieve this vision.","2159-6190","978-1-4673-7287-9","10.1109/CLOUD.2015.139","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7214151","Cloud computing;High Performance Computing;Virtualization;Elasticity","Cloud computing;Elasticity;Memory management;Virtual machining;Checkpointing;High performance computing","","1","","7","IEEE","20 Aug 2015","27 June-2 July 2015","27 June-2 July 2015","IEEE","IEEE Conferences"
"Ad Hoc Cloud Computing","G. A. McGilvary; A. Barker; M. Atkinson","Edinburgh Data-Intensive Research Group, The University of Edinburgh; School of Computer Science, University of St Andrews; Edinburgh Data-Intensive Research Group, The University of Edinburgh",2015 IEEE 8th International Conference on Cloud Computing,"20 Aug 2015","2015","","","1063","1068","This paper presents the first complete, integrated and end-to-end solution for ad hoc cloud computing environments. Ad hoc clouds harvest resources from existing sporadically available, non-exclusive (i.e. Primarily used for some other purpose) and unreliable infrastructures. In this paper we discuss the problems ad hoc cloud computing solves and outline our architecture which is based on BOINC.","2159-6190","978-1-4673-7287-9","10.1109/CLOUD.2015.153","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7214163","cloud computing;ad hoc;virtualization;volunteer computing;reliability","Servers;Virtual machining;Reliability;Cloud computing;Monitoring;Distributed processing","","43","","15","IEEE","20 Aug 2015","27 June-2 July 2015","27 June-2 July 2015","IEEE","IEEE Conferences"
"IEEE Draft Guide for Cloud Portability and Interoperability Profiles (CPIP)","",,"IEEE P2301/D14, October 2018","7 Nov 2019","2019","","","1","56","Advice is given for cloud computing ecosystem participants (cloud vendors, service providers, and users) of standards-based choices in areas such as application interfaces, portability interfaces, management interfaces, interoperability interfaces, file formats, and operation conventions. These choices are grouped into multiple logical profiles, which are organized to address different cloud roles.","","978-1-5044-6249-5","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8894226","cloud customers;cloud management;cloud profiles;cloud service providers;consent interoperability;data portability;IEEE 2301;interoperability;privacy;security","IEEE Standards;Interoperability;Cloud computing;Computer security;Privacy","","","","","","7 Nov 2019","6 Nov. 2019","","IEEE","IEEE Standards"
"IEEE Approved Draft Guide for Cloud Portability and Interoperability Profiles (CPIP)","",,"IEEE P2301/D14, October 2018","3 Feb 2020","2020","","","1","56","Advice is given for cloud computing ecosystem participants (cloud vendors, service providers, and users) of standards-based choices in areas such as application interfaces, portability interfaces, management interfaces, interoperability interfaces, file formats, and operation conventions. These choices are grouped into multiple logical profiles, which are organized to address different cloud roles.","","978-1-5044-6249-5","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8979548","cloud customers;cloud management;cloud profiles;cloud service providers;consent interoperability;data portability;IEEE 2301;interoperability;privacy;security","IEEE Standards;Cloud computing;Interoperability;Privacy;Computer security","","","","","","3 Feb 2020","30 Jan. 2020","","IEEE","IEEE Standards"
"Research on Cloud Computing Technology Graph Analysis","J. Ren; D. Fu; C. Shi; Z. Huang; W. Zhu; Y. Liu","Cloud&Network Operation Technology Department, Research Institute of China Telecom, Guangzhou, China; Cloud&Network Operation Technology Department, Research Institute of China Telecom, Guangzhou, China; Cloud&Network Operation Technology Department, Research Institute of China Telecom, Guangzhou, China; Cloud&Network Operation Technology Department, Research Institute of China Telecom, Guangzhou, China; Cloud&Network Operation Technology Department, Research Institute of China Telecom, Guangzhou, China; Cloud&Network Operation Technology Department, Research Institute of China Telecom, Guangzhou, China","2023 2nd International Conference on Computing, Communication, Perception and Quantum Technology (CCPQT)","11 Dec 2023","2023","","","84","91","As a hot research field this year, cloud computing Involves various technical fields. From the perspective of the research subject, how to effectively analyze the development trend of cloud computing technology and how to formulate a cloud computing evolution route that suits Itself has become an urgent problem to be solved. Based on the classification of cloud computing products of mainstream cloud providers and consulting organizations in the Industry, this paper Introduces a method of splitting the underlying technology of cloud products, conducting product-technology two-dimensional analysis of different technologies, and providing technical research and development suggestions from the fields of cloud Infrastructure, cloud services, cloud operations and governance, and cloud security.","","979-8-3503-4269-7","10.1109/CCPQT60491.2023.00020","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10336597","cloud computing;product-technical matrix;technical analysis","Industries;Computers;Cloud computing;Quantum computing;Pain;Cloud computing security;Companies","","2","","14","IEEE","11 Dec 2023","4-7 Aug. 2023","4-7 Aug. 2023","IEEE","IEEE Conferences"
